#,id,char_pos,line_no,message,offending_token,status,program_id,parse_mode,snippet
1,876,0,1,"mismatched input 'attribute' expecting {ID, IDENTIFICATION}",attribute,PARSER_ERROR,876,FULL,"    1 | attribute System.CodeDom.Compiler.GeneratedCode(""System.Resou
   49 |     call ""assert-notequals"" using
   50 | ""Lorem ipsum dolor sit amet  consectetuer adipiscing elit. Aenean
   51 | ""Lorem ipsum dolor sit amet  consectetuer adipiscing elitAenean c
   52 | end program notequals-test.
"
702,1509,0,48,"extraneous input '""' expecting {ABORT, ADDRESS, ALL, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, BY, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FALSE, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, HIGH_VALUE, HIGH_VALUES, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, LOW_VALUE, LOW_VALUES, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NULL_, NULLS, NUMERIC_DATE, NUMERIC_TIME, ODT, OMITTED, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, QUOTE, QUOTES, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REFERENCE, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SPACE, SPACES, STRING, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUE, TRUNCATED, TYPEDEF, UNDERLINE, VALUE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO, ZERO_FILL, ZEROS, ZEROES, NONNUMERICLITERAL, '66', '77', '88', INTEGERLITERAL, NUMERICLITERAL, IDENTIFIER}","""",PARSER_ERROR,1509,FULL,"   46 |     call ""assert-equals"" using ""abc9xyz""  ""abc9xyz"".
   47 |     call ""assert-equals"" using
   48 | ""Lorem ipsum dolor sit amet  consectetuer adipiscing elit. Aenean
   49 | ""Lorem ipsum dolor sit amet  consectetuer adipiscing elit. Aenean
   50 | end program equals-test.
"
703,1510,0,14,"mismatched input 'junit-line' expecting {<EOF>, COMMUNICATION, DATA_BASE, END, FD, FILE, ID, IDENTIFICATION, LINKAGE, LOCAL_STORAGE, PROCEDURE, PROGRAM_LIBRARY, REPORT, SCREEN, SD, WORKING_STORAGE, '66', '77', '88', INTEGERLITERAL, EXECSQLLINE}",junit-line,PARSER_ERROR,1510,FULL,"   12 | file section.
   13 | fd junit.
   14 | junit-line pic x.
   15 | working-storage section.
   16 | ASSERTIONS-LIMIT value 999.
"
704,1511,,,OK,,VALID,1511,FULL,
705,1512,,,OK,,VALID,1512,FULL,
706,1513,15,176,"extraneous input '.\n' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, END_PERFORM, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",".
",PARSER_ERROR,1513,FULL,"  174 |              MOVE XOR-R              TO LXP-TEXT
  175 |          END-EVALUATE
  176 |        CONTINUE.
  177 | GET-DATA.
  178 |      PERFORM CALL-DATA-GET.
"
707,1514,,,OK,,VALID,1514,FULL,
708,1515,,,Input length = 1,,IO_ERROR,1515,FULL,
709,1516,,,OK,,VALID,1516,FULL,
710,1517,,,OK (procedure-only fallback),,VALID,1517,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MAINLINE.
    5 |     INITIALIZE VERSION
    6 |                FILE-STATUS
"
711,1518,,,OK,,VALID,1518,FULL,
712,1519,,,OK,,VALID,1519,FULL,
713,1520,,,OK,,VALID,1520,FULL,
714,1521,,,OK,,VALID,1521,FULL,
715,1522,,,OK,,VALID,1522,FULL,
716,1523,12,158,"mismatched input 'AND' expecting {ABORT, ADDRESS, ALL, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FALSE, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, HIGH_VALUE, HIGH_VALUES, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, LOW_VALUE, LOW_VALUES, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NOT, NULL_, NULLS, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, QUOTE, QUOTES, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SPACE, SPACES, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUE, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO, ZERO_FILL, ZEROS, ZEROES, '(', '-', '+', NONNUMERICLITERAL, '66', '77', '88', INTEGERLITERAL, NUMERICLITERAL, IDENTIFIER}",AND,PARSER_ERROR,1523,FULL,"  156 |          MOVE WORD-RES            TO KED-TI
  157 |        ELSE
  158 |          IF AND
  159 |            MOVE KED-T                TO BYTE-A OF WORDS-T
  160 |            PERFORM SUBWORD
"
717,1524,,,Empty after preprocessing,,EMPTY_AFTER_CLEAN,1524,FULL,"    1 |
"
718,1525,,,Empty after preprocessing,,EMPTY_AFTER_CLEAN,1525,FULL,"    1 |
"
719,1526,,,OK,,VALID,1526,FULL,
720,1527,,,OK (procedure-only fallback),,VALID,1527,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | DISPLAY "" ""
    5 |    PERFORM LOG-DECK VARYING IDX FROM 1 BY 1 UNTIL IDX>NUM-CARDS.
    6 |    GOBACK
"
721,1528,,,OK (procedure-only fallback),,VALID,1528,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | DISPLAY "" ""
    5 |    PERFORM SHOW-KITTY VARYING I FROM 1 BY 1 UNTIL I>NUM-CARDS.
    6 |    GOBACK
"
722,1529,,,OK (procedure-only fallback),,VALID,1529,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | BEGIN.
    5 |   DISPLAY ""TRACER : "" GREETING.
    6 |   PERFORM INIT-DECK VARYING I FROM 1 BY 1 UNTIL I>NUM-CARDS-DECK.
"
723,1530,,,OK (procedure-only fallback),,VALID,1530,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MOVE 0 TO PLAYER-BID.
    5 |    PERFORM PICK-CARD VARYING I FROM 1 BY 1 UNTIL I > NUM-CARDS.
    6 |    GOBACK
"
724,1531,,,OK (procedure-only fallback),,VALID,1531,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MOVE FUNCTION RANDOM TO i
    5 |     PERFORM VARYING i FROM Table-Len BY -1 UNTIL i = 0
    6 |         COMPUTE j =
"
725,1532,,,OK (procedure-only fallback),,VALID,1532,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | DISPLAY "" ""
    5 |    DISPLAY ""name: "" PLAYER-NAME "" ("" PLAYER-STRATEGY "")""
    6 |    DISPLAY ""bid: "" PLAYER-BID
"
726,1533,,,OK (procedure-only fallback),,VALID,1533,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MOVE 0 TO PLAYER-BID.
    5 |    MOVE 99 TO MIN-CARD-DISTANCE.
    6 |    PERFORM FIND-NEAREST VARYING I FROM 1 BY 1 UNTIL I > NUM-CARDS
"
727,1534,,,OK (procedure-only fallback),,VALID,1534,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MOVE 0 TO PLAYER-BID.
    5 |    PERFORM SELECT-NEXT VARYING I FROM 1 BY 1 UNTIL I > NUM-CARDS.
    6 |    GOBACK
"
728,1535,,,OK (procedure-only fallback),,VALID,1535,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | MOVE 0 TO PLAYER-BID.
    5 |    MOVE 0 TO MAX-CARD.
    6 |    PERFORM FIND-MAX VARYING I FROM 1 BY 1 UNTIL I > NUM-CARDS.
"
729,1536,,,OK,,VALID,1536,FULL,
730,1537,,,OK (procedure-only fallback),,VALID,1537,PROCEDURE_ONLY,"    1 |        IDENTIFICATION DIVISION.
    2 |        PROGRAM-ID. DUMMY.
    3 |        PROCEDURE DIVISION.
    4 | BEGIN.
    5 |    DISPLAY ""Hello I'm your new calculator "".
    6 |    DISPLAY ""Please Enter first number from 0 to 999"".
"
731,1538,,,OK,,VALID,1538,FULL,
732,1539,,,OK,,VALID,1539,FULL,
733,1540,19,27,"extraneous input '""' expecting {ABORT, ADDRESS, ALL, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FALSE, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, HIGH_VALUE, HIGH_VALUES, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, LOW_VALUE, LOW_VALUES, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NULL_, NULLS, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, QUOTE, QUOTES, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SPACE, SPACES, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUE, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO, ZERO_FILL, ZEROS, ZEROES, NONNUMERICLITERAL, '66', '77', '88', INTEGERLITERAL, NUMERICLITERAL, IDENTIFIER}","""",PARSER_ERROR,1540,FULL,"   25 |        Begin.
   26 |            DISPLAY ""Enter student details using template below"".
   27 |            DISPLAY ""Enter - ID Surname Initials CourseCode Gender
   28 |            DISPLAY ""SSSSSSSNNNNNNNNIICCCCG"".
   29 |            ACCEPT  StudentDetails.
"
734,1541,8,190,"mismatched input 'PERFORM' expecting {<EOF>, COMMUNICATION, DATA_BASE, END, FILE, ID, IDENTIFICATION, LINKAGE, LOCAL_STORAGE, PROCEDURE, PROGRAM_LIBRARY, REPORT, SCREEN, WORKING_STORAGE, '66', '77', '88', INTEGERLITERAL, EXECSQLLINE}",PERFORM,PARSER_ERROR,1541,FULL,"  188 |     05  ENDIF-KEYWORD                PIC X VALUE 'END-IF'.
  189 |     05  EXEC-KEYWORD-VARIANTS.
  190 |         PERFORM 7200-NEXT-TOKEN-ORIG-SOURCE
  191 |         IF TOKEN IS EQUAL TO END-EXEC-KEYWORD
  192 |             CONTINUE
"
735,1542,4,102,"mismatched input '.\n' expecting {IN, OF, '*', '**', '-', '+', ')', '/'}",".
",PARSER_ERROR,1542,FULL,"  100 |               (1 + WS-CALC-INTEREST) ** WS-NUMBER-OF-MONTHS) /
  101 |               (((1 + WS-CALC-INTEREST )
  102 |     .
  103 | A300-TRY2.
  104 |     MOVE EPSPDATA-PRINCIPLE-DATA TO Loan.
"
736,1543,,,OK,,VALID,1543,FULL,
737,1544,,,OK,,VALID,1544,FULL,
738,1545,,,OK,,VALID,1545,FULL,
739,1546,,,OK,,VALID,1546,FULL,
740,1547,,,OK,,VALID,1547,FULL,
741,1548,5,1278,"extraneous input 'THRU' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",THRU,PARSER_ERROR,1548,FULL," 1276 |      TO ADDRESS OF XML2LS-LANG-BUFFER
 1277 |     XML PARSE XML2LS-XML-BUFFER
 1278 |      THRU GENERAL-LOGIC-EXIT
 1279 |      ON EXCEPTION
 1280 |       PERFORM UNREGISTER-EXCEPTION-HANDLER
"
742,1549,,,OK,,VALID,1549,FULL,
743,1550,,,OK,,VALID,1550,FULL,
744,1551,,,OK,,VALID,1551,FULL,
745,1552,,,OK,,VALID,1552,FULL,
746,1553,,,OK,,VALID,1553,FULL,
747,1554,,,OK,,VALID,1554,FULL,
748,1555,,,OK,,VALID,1555,FULL,
749,1556,,,OK,,VALID,1556,FULL,
750,1557,8,59,"extraneous input 'WHEN' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",WHEN,PARSER_ERROR,1557,FULL,"   57 | PROCEDURE DIVISION USING DFHCOMMAREA.
   58 | DISPLAY ""EXEC_BLOCK_STUB""
   59 |         WHEN EIBAID = DFHPF3 OR DFHPF12
   60 | DISPLAY ""EXEC_BLOCK_STUB""
   61 |         WHEN EIBAID = DFHENTER
"
751,1558,8,50,"extraneous input 'WHEN' expecting {ABORT, ADDRESS, AS, ASCII, ASSOCIATED_DATA, ASSOCIATED_DATA_LENGTH, ATTRIBUTE, AUTO, AUTO_SKIP, BACKGROUND_COLOR, BACKGROUND_COLOUR, BEEP, BELL, BINARY, BIT, BLINK, BOUNDS, CAPABLE, CCSVERSION, CHANGED, CHANNEL, CLOSE_DISPOSITION, COBOL, COMMITMENT, CONTROL_POINT, CONVENTION, CRUNCH, CURSOR, DATE, DAY, DAY_OF_WEEK, DEBUG_CONTENTS, DEBUG_ITEM, DEBUG_LINE, DEBUG_NAME, DEBUG_SUB_1, DEBUG_SUB_2, DEBUG_SUB_3, DEFAULT, DEFAULT_DISPLAY, DEFINITION, DFHRESP, DFHVALUE, DISK, DONTCARE, DOUBLE, EBCDIC, EMPTY_CHECK, ENTER, ENTRY_PROCEDURE, ERASE, EOL, EOS, ESCAPE, EVENT, EXCLUSIVE, EXPORT, EXTENDED, FOREGROUND_COLOR, FOREGROUND_COLOUR, FULL, FUNCTION, FUNCTIONNAME, FUNCTION_POINTER, GRID, HIGHLIGHT, IMPLICIT, IMPORT, INTEGER, KEPT, KEYBOARD, LANGUAGE, LB, LD, LEFTLINE, LENGTH, LENGTH_CHECK, LIBACCESS, LIBPARAMETER, LIBRARY, LINAGE_COUNTER, LINE_COUNTER, LIST, LOCAL, LONG_DATE, LONG_TIME, LOWER, LOWLIGHT, MMDDYYYY, NAMED, NATIONAL, NATIONAL_EDITED, NETWORK, NO_ECHO, NUMERIC_DATE, NUMERIC_TIME, ODT, ORDERLY, OVERLINE, OWN, PAGE_COUNTER, PASSWORD, PORT, PRINTER, PRIVATE, PROCESS, PROGRAM, PROMPT, READER, REMOTE, REAL, RECEIVED, RECURSIVE, REF, REMOVE, REQUIRED, REVERSE_VIDEO, RETURN_CODE, SAVE, SECURE, SHARED, SHAREDBYALL, SHAREDBYRUNUNIT, SHARING, SHIFT_IN, SHIFT_OUT, SHORT_DATE, SORT_CONTROL, SORT_CORE_SIZE, SORT_FILE_SIZE, SORT_MESSAGE, SORT_MODE_SIZE, SORT_RETURN, SYMBOL, TALLY, TASK, THREAD, THREAD_LOCAL, TIME, TIMER, TODAYS_DATE, TODAYS_NAME, TRUNCATED, TYPEDEF, UNDERLINE, VIRTUAL, WAIT, WHEN_COMPILED, YEAR, YYYYMMDD, YYYYDDD, ZERO_FILL, '66', '77', '88', INTEGERLITERAL, IDENTIFIER}",WHEN,PARSER_ERROR,1558,FULL,"   48 |             PERFORM A300-SEND-MAP
   49 |             MOVE '3' TO
   50 |         WHEN EIBAID = DFHCLEAR
   51 |             MOVE LOW-VALUES TO EPMENUO
   52 |             SET SEND-ERASE TO TRUE
"
752,1559,,,OK,,VALID,1559,FULL,
753,1560,,,OK,,VALID,1560,FULL,
754,1561,4,25,"extraneous input 'end-perform' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",end-perform,PARSER_ERROR,1561,FULL,"   23 |         perform interpret-para
   24 |         perform send-para
   25 |     end-perform
   26 |     stop run
   27 |     .
"
755,1562,,,OK,,VALID,1562,FULL,
756,1563,,,OK,,VALID,1563,FULL,
757,1564,,,OK,,VALID,1564,FULL,
758,1565,1,30,"extraneous input 'ELSE' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",ELSE,PARSER_ERROR,1565,FULL,"   28 | SGR-PARA.
   29 |   DISPLAY ""GRADE : A ""
   30 |  ELSE IF WS-PER >= 70 AND WS-PER < 79
   31 |   DISPLAY ""GRADE : B ""
   32 |  ELSE IF WS-PER >= 60 AND WS-PER < 69
"
759,1566,1,23,"extraneous input 'ELSE' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",ELSE,PARSER_ERROR,1566,FULL,"   21 |  DISPLAY ""PERCETANGE: "" WS-PER.
   22 |   DISPLAY ""GRADE : A ""
   23 |  ELSE IF WS-PER >= 70 AND WS-PER < 79
   24 |   DISPLAY ""GRADE : B ""
   25 |  ELSE IF WS-PER >= 60 AND WS-PER < 69
"
760,1567,,,OK,,VALID,1567,FULL,
761,1568,25,60,"extraneous input 'all' expecting {ACCEPT, ADD, ALTER, CALL, CANCEL, CLOSE, COMPUTE, CONTINUE, DELETE, DISABLE, DISPLAY, DIVIDE, ENABLE, ENTRY, EVALUATE, EXHIBIT, EXIT, GENERATE, GOBACK, GO, IF, INITIALIZE, INITIATE, INSPECT, MERGE, MOVE, MULTIPLY, OPEN, PERFORM, PURGE, READ, RECEIVE, RELEASE, RETURN, REWRITE, SEARCH, SEND, SET, SORT, START, STOP, STRING, SUBTRACT, TERMINATE, UNSTRING, WRITE, DOT_FS, EXECCICSLINE, EXECSQLIMSLINE, EXECSQLLINE}",all,PARSER_ERROR,1568,FULL,"   58 |      7 tx-comment   pic n.
   59 | Procedure division.
   60 |     Initialize jtxt-1208 all value.
   61 |     Move function display-of(
   62 |      function national-of(
"
762,1569,,,OK,,VALID,1569,FULL,
763,1570,0,12,"mismatched input 'STATIC' expecting {<EOF>, CONFIGURATION, DATA, END, ID, IDENTIFICATION, INPUT_OUTPUT, OBJECT_COMPUTER, PROCEDURE, SOURCE_COMPUTER, SPECIAL_NAMES}",STATIC,PARSER_ERROR,1570,FULL,"   10 |     CLASS CLASS-HTTPAPPLICATION AS ""System.Web.HttpApplication""
   11 |     .
   12 | STATIC.
   13 | DATA DIVISION.
   14 | WORKING-STORAGE SECTION.
"
764,1571,4,3,mismatched input 'INHERITS' expecting PROGRAM_ID,INHERITS,PARSER_ERROR,1571,FULL,"    1 | IDENTIFICATION DIVISION.
    2 |
    3 |     INHERITS CLASS-PAGE.
    4 |        PROGRAM-ID. DUMMY.
    5 | ENVIRONMENT DIVISION.
"
765,1572,4,7,"mismatched input 'CLASS' expecting {<EOF>, CONFIGURATION, DATA, END, ID, IDENTIFICATION, INPUT_OUTPUT, OBJECT_COMPUTER, PROCEDURE, SOURCE_COMPUTER, SPECIAL_NAMES}",CLASS,PARSER_ERROR,1572,FULL,"    5 | CONFIGURATION SECTION.
    6 |
    7 |     CLASS SYS-STRING-Obj AS ""System.String"".
    8 | OBJECT.
    9 | PROCEDURE DIVISION.
"
766,1573,4,3,mismatched input 'INHERITS' expecting PROGRAM_ID,INHERITS,PARSER_ERROR,1573,FULL,"    1 | IDENTIFICATION DIVISION.
    2 |
    3 |     INHERITS CLASS-FORM.
    4 |        PROGRAM-ID. DUMMY.
    5 | ENVIRONMENT DIVISION.
"
767,1574,4,3,mismatched input 'INHERITS' expecting PROGRAM_ID,INHERITS,PARSER_ERROR,1574,FULL,"    1 | IDENTIFICATION DIVISION.
    2 |
    3 |     INHERITS CLASS-PAGE.
    4 |        PROGRAM-ID. DUMMY.
